state,month,year,number
Paraiba,Dezembro,1999,53
Paraiba,Dezembro,2000,53
Paraiba,Dezembro,2001,53
Paraiba,Dezembro,2002,53
Paraiba,Dezembro,2003,53
Paraiba,Dezembro,2004,53
Paraiba,Dezembro,2005,53
Paraiba,Dezembro,2006,54
Paraiba,Dezembro,2007,54
Paraiba,Dezembro,2008,54
Paraiba,Dezembro,2009,54
Paraiba,Dezembro,2010,54
Paraiba,Dezembro,2011,54
Paraiba,Dezembro,2012,54
Paraiba,Dezembro,2013,54
Paraiba,Dezembro,2014,54
Paraiba,Dezembro,2015,54
Paraiba,Dezembro,2016,54
Pernambuco,Janeiro,1999,54
Pernambuco,Janeiro,2000,54
Pernambuco,Janeiro,2001,54
Pernambuco,Janeiro,2002,55
Pernambuco,Janeiro,2003,55
Pernambuco,Janeiro,2004,55
Pernambuco,Janeiro,2005,55
Pernambuco,Janeiro,2006,55
Pernambuco,Janeiro,2007,55
Pernambuco,Janeiro,2008,55
Pernambuco,Janeiro,2009,55
Pernambuco,Janeiro,2010,55
Pernambuco,Janeiro,2011,55
Pernambuco,Janeiro,2012,55
Pernambuco,Janeiro,2013,55
Pernambuco,Janeiro,2014,55
Pernambuco,Janeiro,2015,55
Pernambuco,Janeiro,2016,55
Pernambuco,Janeiro,2017,55
Pernambuco,Fevereiro,1999,55
Pernambuco,Fevereiro,2000,55
Pernambuco,Fevereiro,2001,55
Pernambuco,Fevereiro,2002,55
Pernambuco,Fevereiro,2003,55
Pernambuco,Fevereiro,2004,55
Pernambuco,Fevereiro,2005,55
Pernambuco,Fevereiro,2006,56
Pernambuco,Fevereiro,2007,56
Pernambuco,Fevereiro,2008,56
Pernambuco,Fevereiro,2009,56
Pernambuco,Fevereiro,2010,56
Pernambuco,Fevereiro,2011,56
Pernambuco,Fevereiro,2012,56
Pernambuco,Fevereiro,2013,56
Pernambuco,Fevereiro,2014,56
Pernambuco,Fevereiro,2015,56
Pernambuco,Fevereiro,2016,56
Pernambuco,Fevereiro,2017,56
Pernambuco,Março,1999,56
Pernambuco,Março,2000,56
Pernambuco,Março,2002,56
Pernambuco,Março,2003,56
Pernambuco,Março,2004,56
Pernambuco,Março,2005,57
Pernambuco,Março,2006,57
Pernambuco,Março,2007,57
Pernambuco,Março,2008,57
Pernambuco,Março,2009,57
Pernambuco,Março,2010,57
Pernambuco,Março,2011,57
Pernambuco,Março,2012,57
Pernambuco,Março,2013,57
Pernambuco,Março,2014,57
Pernambuco,Março,2015,57
Pernambuco,Março,2016,57
Pernambuco,Março,2017,57
Pernambuco,Abril,1999,57
Pernambuco,Abril,2000,57
Pernambuco,Abril,2001,57
Pernambuco,Abril,2002,58
Pernambuco,Abril,2003,58
Pernambuco,Abril,2004,58
Pernambuco,Abril,2005,58
Pernambuco,Abril,2006,58
Pernambuco,Abril,2007,58
Pernambuco,Abril,2008,58
Pernambuco,Abril,2009,58
Pernambuco,Abril,2010,58
Pernambuco,Abril,2011,58
Pernambuco,Abril,2012,58
Pernambuco,Abril,2013,58
Pernambuco,Abril,2014,58
Pernambuco,Abril,2015,58
Pernambuco,Abril,2016,58
Pernambuco,Abril,2017,58
Pernambuco,Maio,1999,58
Pernambuco,Maio,2000,58
Pernambuco,Maio,2001,58
Pernambuco,Maio,2002,59
Pernambuco,Maio,2003,59
Pernambuco,Maio,2004,59
Pernambuco,Maio,2005,59
Pernambuco,Maio,2006,59
Pernambuco,Maio,2010,59
Pernambuco,Maio,2011,59
Pernambuco,Maio,2012,59
Pernambuco,Maio,2013,59
Pernambuco,Maio,2014,59
Pernambuco,Maio,2015,59
Pernambuco,Maio,2016,59
Pernambuco,Maio,2017,59
Pernambuco,Junho,1998,59
Pernambuco,Junho,1999,59
Pernambuco,Junho,2000,59
Pernambuco,Junho,2001,59
Pernambuco,Junho,2002,59
Pernambuco,Junho,2003,59
Pernambuco,Junho,2004,59
Pernambuco,Junho,2005,59
Pernambuco,Junho,2007,59
Pernambuco,Junho,2009,60
Pernambuco,Junho,2010,60
Pernambuco,Junho,2011,60
Pernambuco,Junho,2012,60
Pernambuco,Junho,2013,60
Pernambuco,Junho,2014,60
Pernambuco,Junho,2015,60
Pernambuco,Junho,2016,60
Pernambuco,Junho,2017,60
Pernambuco,Julho,1998,60
Pernambuco,Julho,1999,60
Pernambuco,Julho,2001,60
Pernambuco,Julho,2002,60
Pernambuco,Julho,2003,60
Pernambuco,Julho,2004,60
Pernambuco,Julho,2005,60
Pernambuco,Julho,2006,60
Pernambuco,Julho,2007,60
Pernambuco,Julho,2009,60
Pernambuco,Julho,2010,60
Pernambuco,Julho,2011,60
Pernambuco,Julho,2012,60
Pernambuco,Julho,2013,60
Pernambuco,Julho,2014,60
Pernambuco,Julho,2015,61
Pernambuco,Julho,2016,61
Pernambuco,Julho,2017,61
Pernambuco,Agosto,1998,61
Pernambuco,Agosto,1999,61
Pernambuco,Agosto,2000,61
Pernambuco,Agosto,2001,61
Pernambuco,Agosto,2002,61
Pernambuco,Agosto,2003,61
Pernambuco,Agosto,2004,61
Pernambuco,Agosto,2005,61
Pernambuco,Agosto,2006,61
Pernambuco,Agosto,2007,61
Pernambuco,Agosto,2008,61
Pernambuco,Agosto,2009,61
Pernambuco,Agosto,2010,61
Pernambuco,Agosto,2011,61
Pernambuco,Agosto,2012,61
Pernambuco,Agosto,2013,61
Pernambuco,Agosto,2014,61
Pernambuco,Agosto,2015,61
Pernambuco,Agosto,2016,62
Pernambuco,Agosto,2017,62
Pernambuco,Setembro,1998,62
Pernambuco,Setembro,1999,62
Pernambuco,Setembro,2000,62
Pernambuco,Setembro,2001,62
Pernambuco,Setembro,2002,62
Pernambuco,Setembro,2003,62
Pernambuco,Setembro,2004,62
Pernambuco,Setembro,2005,62
Pernambuco,Setembro,2006,62
Pernambuco,Setembro,2007,62
Pernambuco,Setembro,2008,62
Pernambuco,Setembro,2009,62
Pernambuco,Setembro,2010,62
Pernambuco,Setembro,2011,62
Pernambuco,Setembro,2012,62
Pernambuco,Setembro,2013,62
Pernambuco,Setembro,2014,62
Pernambuco,Setembro,2015,62
Pernambuco,Setembro,2016,62
Pernambuco,Setembro,2017,62
Pernambuco,Outubro,1998,62
Pernambuco,Outubro,1999,62
Pernambuco,Outubro,2000,62
Pernambuco,Outubro,2001,63
Pernambuco,Outubro,2002,63
Pernambuco,Outubro,2003,63
Pernambuco,Outubro,2004,63
Pernambuco,Outubro,2005,63
Pernambuco,Outubro,2006,63
Pernambuco,Outubro,2007,63
Pernambuco,Outubro,2008,63
Pernambuco,Outubro,2009,63
Pernambuco,Outubro,2010,63
Pernambuco,Outubro,2011,63
Pernambuco,Outubro,2012,63
Pernambuco,Outubro,2013,63
Pernambuco,Outubro,2014,63
Pernambuco,Outubro,2015,63
Pernambuco,Outubro,2016,63
Pernambuco,Outubro,2017,63
Pernambuco,Novembro,1998,63
Pernambuco,Novembro,1999,64
Pernambuco,Novembro,2000,64
Pernambuco,Novembro,2001,64
Pernambuco,Novembro,2002,64
Pernambuco,Novembro,2003,64
Pernambuco,Novembro,2004,64
Pernambuco,Novembro,2005,64
Pernambuco,Novembro,2006,64
Pernambuco,Novembro,2007,64
Pernambuco,Novembro,2008,64
Pernambuco,Novembro,2009,64
Pernambuco,Novembro,2010,64
Pernambuco,Novembro,2011,64
Pernambuco,Novembro,2012,64
Pernambuco,Novembro,2013,64
Pernambuco,Novembro,2014,65
Pernambuco,Novembro,2015,65
Pernambuco,Novembro,2016,65
Pernambuco,Novembro,2017,65
Pernambuco,Dezembro,1998,65
Pernambuco,Dezembro,1999,65
Pernambuco,Dezembro,2000,65
Pernambuco,Dezembro,2001,65
Pernambuco,Dezembro,2002,65
Pernambuco,Dezembro,2003,65
Pernambuco,Dezembro,2004,65
Pernambuco,Dezembro,2005,65
Pernambuco,Dezembro,2006,65
Pernambuco,Dezembro,2007,65
Pernambuco,Dezembro,2008,65
Pernambuco,Dezembro,2009,66
Pernambuco,Dezembro,2010,66
Pernambuco,Dezembro,2011,66
Pernambuco,Dezembro,2012,66
Pernambuco,Dezembro,2013,66
Pernambuco,Dezembro,2014,66
Pernambuco,Dezembro,2015,66
Pernambuco,Dezembro,2016,66
Piau,Janeiro,1999,67
Piau,Janeiro,2000,67
Piau,Janeiro,2001,67
Piau,Janeiro,2002,67
Piau,Janeiro,2003,67
Piau,Janeiro,2004,67
Piau,Janeiro,2005,67
Piau,Janeiro,2006,67
Piau,Janeiro,2007,67
Piau,Janeiro,2008,67
Piau,Janeiro,2009,68
Piau,Janeiro,2010,68
Piau,Janeiro,2011,68
Piau,Janeiro,2012,68
Piau,Janeiro,2013,68
Piau,Janeiro,2014,68
Piau,Janeiro,2015,68
Piau,Janeiro,2016,68
Piau,Janeiro,2017,68
Piau,Fevereiro,1999,68
Piau,Fevereiro,2000,68
Piau,Fevereiro,2002,68
Piau,Fevereiro,2003,69
Piau,Fevereiro,2004,69
Piau,Fevereiro,2005,69
Piau,Fevereiro,2006,69
Piau,Fevereiro,2007,69
Piau,Fevereiro,2008,69
Piau,Fevereiro,2009,69
Piau,Fevereiro,2010,69
Piau,Fevereiro,2011,69
Piau,Fevereiro,2012,69
Piau,Fevereiro,2013,69
Piau,Fevereiro,2014,69
Piau,Fevereiro,2015,69
Piau,Fevereiro,2016,69
Piau,Fevereiro,2017,70
Piau,Março,1999,70
Piau,Março,2000,70
Piau,Março,2001,70
Piau,Março,2002,70
Piau,Março,2003,70
Piau,Março,2004,70
Piau,Março,2005,70
Piau,Março,2006,70
Piau,Março,2007,70
Piau,Março,2008,70
Piau,Março,2009,70
Piau,Março,2010,70
Piau,Março,2011,70
Piau,Março,2012,70
Piau,Março,2013,71
Piau,Março,2014,71
Piau,Março,2015,71
Piau,Março,2016,71
Piau,Março,2017,71
Piau,Abril,1999,71
Piau,Abril,2000,71
Piau,Abril,2001,71
Piau,Abril,2002,71
Piau,Abril,2003,71
Piau,Abril,2004,71
Piau,Abril,2005,71
Piau,Abril,2006,71
Piau,Abril,2007,71
Piau,Abril,2008,71
Piau,Abril,2009,72
Piau,Abril,2010,72
Piau,Abril,2011,72
Piau,Abril,2012,72
Piau,Abril,2013,72
Piau,Abril,2014,72
Piau,Abril,2015,72
Piau,Abril,2016,72
Piau,Abril,2017,72
Piau,Maio,1999,72
Piau,Maio,2000,72
Piau,Maio,2001,72
Piau,Maio,2002,72
Piau,Maio,2003,72
Piau,Maio,2004,72
Piau,Maio,2005,72
Piau,Maio,2007,72
Piau,Maio,2008,73
Piau,Maio,2009,73
Piau,Maio,2010,73
Piau,Maio,2011,73
Piau,Maio,2012,73
Piau,Maio,2013,73
Piau,Maio,2014,73
Piau,Maio,2015,73
Piau,Maio,2016,73
Piau,Maio,2017,73
Piau,Junho,1998,73
Piau,Junho,1999,73
Piau,Junho,2000,74
Piau,Junho,2001,74
Piau,Junho,2002,74
Piau,Junho,2003,74
Piau,Junho,2004,74
Piau,Junho,2005,74
Piau,Junho,2006,74
Piau,Junho,2007,74
Piau,Junho,2008,74
Piau,Junho,2009,74
Piau,Junho,2010,74
Piau,Junho,2011,74
Piau,Junho,2012,74
Piau,Junho,2013,74
Piau,Junho,2014,74
Piau,Junho,2015,74
Piau,Junho,2016,74
Piau,Junho,2017,74
Piau,Julho,1998,74
Piau,Julho,1999,74
Piau,Julho,2000,74
Piau,Julho,2001,74
Piau,Julho,2002,75
Piau,Julho,2003,75
Piau,Julho,2004,75
Piau,Julho,2005,75
Piau,Julho,2006,75
Piau,Julho,2007,75
Piau,Julho,2008,75
Piau,Julho,2009,75
Piau,Julho,2010,75
Piau,Julho,2011,75
Piau,Julho,2012,75
Piau,Julho,2013,75
Piau,Julho,2014,76
Piau,Julho,2015,76
Piau,Julho,2016,76
Piau,Julho,2017,76
Piau,Agosto,1998,76
Piau,Agosto,1999,76
Piau,Agosto,2000,76
Piau,Agosto,2001,76
Piau,Agosto,2002,76
Piau,Agosto,2003,76
Piau,Agosto,2004,76
Piau,Agosto,2005,76
Piau,Agosto,2006,76
Piau,Agosto,2007,76
Piau,Agosto,2008,76
Piau,Agosto,2009,76
Piau,Agosto,2010,76
Piau,Agosto,2011,76
Piau,Agosto,2012,77
Piau,Agosto,2013,77
Piau,Agosto,2014,77
Piau,Agosto,2015,77
Piau,Agosto,2016,77
Piau,Agosto,2017,77
Piau,Setembro,1998,77
Piau,Setembro,1999,77
Piau,Setembro,2000,77
Piau,Setembro,2001,77
Piau,Setembro,2002,78
Piau,Setembro,2003,78
Piau,Setembro,2004,78
Piau,Setembro,2005,78
Piau,Setembro,2006,78
Piau,Setembro,2007,78
Piau,Setembro,2008,78
Piau,Setembro,2009,78
Piau,Setembro,2010,78
Piau,Setembro,2011,78
Piau,Setembro,2012,78
Piau,Setembro,2013,78
Piau,Setembro,2014,78
Piau,Setembro,2015,78
Piau,Setembro,2016,78
Piau,Setembro,2017,78
Piau,Outubro,1998,78
Piau,Outubro,1999,78
Piau,Outubro,2000,78
Piau,Outubro,2001,79
Piau,Outubro,2002,79
Piau,Outubro,2003,79
Piau,Outubro,2004,79
Piau,Outubro,2005,79
Piau,Outubro,2006,79
Piau,Outubro,2007,79
Piau,Outubro,2008,79
Piau,Outubro,2009,79
Piau,Outubro,2010,79
Piau,Outubro,2011,79
Piau,Outubro,2012,79
Piau,Outubro,2013,79
Piau,Outubro,2014,79
Piau,Outubro,2015,79
Piau,Outubro,2016,79
Piau,Outubro,2017,79
Piau,Novembro,1998,79
Piau,Novembro,1999,80
Piau,Novembro,2000,80
Piau,Novembro,2001,80
Piau,Novembro,2002,80
Piau,Novembro,2003,80
Piau,Novembro,2004,80
Piau,Novembro,2005,80
Piau,Novembro,2006,80
Piau,Novembro,2007,80
Piau,Novembro,2008,80
Piau,Novembro,2009,80
Piau,Novembro,2010,80
Piau,Novembro,2011,80
Piau,Novembro,2012,81
Piau,Novembro,2013,81
Piau,Novembro,2014,81
Piau,Novembro,2015,81
Piau,Novembro,2016,81
Piau,Novembro,2017,81
Piau,Dezembro,1998,81
Piau,Dezembro,1999,81
Piau,Dezembro,2000,81
Piau,Dezembro,2001,81
Piau,Dezembro,2002,81
Piau,Dezembro,2003,81
Piau,Dezembro,2004,81
Piau,Dezembro,2005,82
Piau,Dezembro,2006,82
Piau,Dezembro,2007,82
Piau,Dezembro,2008,82
Piau,Dezembro,2009,82
Piau,Dezembro,2010,82
Piau,Dezembro,2011,82
Piau,Dezembro,2012,82
Piau,Dezembro,2013,82
Piau,Dezembro,2014,82
Piau,Dezembro,2015,82
Piau,Dezembro,2016,82
Rio,Janeiro,2004,82
Rio,Janeiro,2005,82
Rio,Janeiro,2006,83
Rio,Janeiro,2008,83
Rio,Janeiro,2009,83
Rio,Janeiro,2010,83
Rio,Janeiro,2011,83
Rio,Janeiro,2012,83
Rio,Janeiro,2013,83
Rio,Janeiro,2014,83
Rio,Janeiro,2015,83
Rio,Janeiro,2016,83
Rio,Janeiro,2017,83
Rio,Fevereiro,2000,83
Rio,Fevereiro,2001,84
Rio,Fevereiro,2002,84
Rio,Fevereiro,2003,84
Rio,Fevereiro,2004,84
Rio,Fevereiro,2005,84
Rio,Fevereiro,2006,84
Rio,Fevereiro,2007,84
Rio,Fevereiro,2008,84
Rio,Fevereiro,2009,84
Rio,Fevereiro,2010,84
Rio,Fevereiro,2011,84
Rio,Fevereiro,2012,84
Rio,Fevereiro,2013,84
Rio,Fevereiro,2014,85
Rio,Fevereiro,2015,85
Rio,Fevereiro,2016,85
Rio,Fevereiro,2017,85
Rio,Março,2002,85
Rio,Março,2003,85
Rio,Março,2004,85
Rio,Março,2005,85
Rio,Março,2006,85
Rio,Março,2007,85
Rio,Março,2008,85
Rio,Março,2009,85
Rio,Março,2010,85
Rio,Março,2011,85
Rio,Março,2012,85
Rio,Março,2013,85
Rio,Março,2014,85
Rio,Março,2015,86
Rio,Março,2016,86
Rio,Março,2017,86
Rio,Abril,1999,86
Rio,Abril,2000,86
Rio,Abril,2001,86
Rio,Abril,2002,86
Rio,Abril,2003,86
Rio,Abril,2004,86
Rio,Abril,2005,87
Rio,Abril,2006,87
Rio,Abril,2007,87
Rio,Abril,2008,87
Rio,Abril,2009,87
Rio,Abril,2010,87
Rio,Abril,2011,87
Rio,Abril,2012,87
Rio,Abril,2013,87
Rio,Abril,2014,87
Rio,Abril,2015,87
Rio,Abril,2016,88
Rio,Abril,2017,88
Rio,Maio,1999,88
Rio,Maio,2000,88
Rio,Maio,2001,88
Rio,Maio,2002,88
Rio,Maio,2003,88
Rio,Maio,2005,88
Rio,Maio,2006,88
Rio,Maio,2007,88
Rio,Maio,2009,88
Rio,Maio,2010,88
Rio,Maio,2011,88
Rio,Maio,2012,89
Rio,Maio,2013,89
Rio,Maio,2014,89
Rio,Maio,2015,89
Rio,Maio,2016,89
Rio,Maio,2017,89
Rio,Junho,1998,89
Rio,Junho,1999,89
Rio,Junho,2000,89
Rio,Junho,2001,89
Rio,Junho,2002,89
Rio,Junho,2003,89
Rio,Junho,2004,89
Rio,Junho,2005,90
Rio,Junho,2006,90
Rio,Junho,2007,90
Rio,Junho,2008,90
Rio,Junho,2009,90
Rio,Junho,2010,90
Rio,Junho,2011,90
Rio,Junho,2012,90
Rio,Junho,2013,90
Rio,Junho,2014,90
Rio,Junho,2015,91
Rio,Junho,2016,91
Rio,Junho,2017,91
Rio,Julho,1998,91
Rio,Julho,1999,91
Rio,Julho,2000,91
Rio,Julho,2001,91
Rio,Julho,2002,91
Rio,Julho,2003,91
Rio,Julho,2004,91
Rio,Julho,2005,91
Rio,Julho,2006,91
Rio,Julho,2007,91
Rio,Julho,2008,91
Rio,Julho,2009,92
Rio,Julho,2010,92
Rio,Julho,2011,92
Rio,Julho,2012,92
Rio,Julho,2013,92
Rio,Julho,2014,92
Rio,Julho,2015,92
Rio,Julho,2016,93
Rio,Julho,2017,93
Rio,Agosto,1998,93
Rio,Agosto,1999,93
Rio,Agosto,2000,93
Rio,Agosto,2001,93
Rio,Agosto,2002,93
Rio,Agosto,2003,93
Rio,Agosto,2004,93
Rio,Agosto,2005,93
Rio,Agosto,2006,94
Rio,Agosto,2007,94
Rio,Agosto,2008,94
Rio,Agosto,2009,94
Rio,Agosto,2010,94
Rio,Agosto,2011,94
Rio,Agosto,2012,94
Rio,Agosto,2013,94
Rio,Agosto,2014,94
Rio,Agosto,2015,95
Rio,Agosto,2016,95
Rio,Agosto,2017,95
Rio,Setembro,1998,95
Rio,Setembro,1999,95
Rio,Setembro,2000,95
Rio,Setembro,2001,95
Rio,Setembro,2002,95
Rio,Setembro,2003,95
Rio,Setembro,2004,95
Rio,Setembro,2005,96
Rio,Setembro,2006,96
Rio,Setembro,2007,96
Rio,Setembro,2008,96
Rio,Setembro,2009,96
Rio,Setembro,2010,96
Rio,Setembro,2011,96
Rio,Setembro,2012,96
Rio,Setembro,2013,97
Rio,Setembro,2014,97
Rio,Setembro,2015,97
Rio,Setembro,2016,97
Rio,Setembro,2017,97
Rio,Outubro,1998,97
Rio,Outubro,1999,97
Rio,Outubro,2000,97
Rio,Outubro,2001,97
Rio,Outubro,2002,97
Rio,Outubro,2003,97
Rio,Outubro,2004,97
Rio,Outubro,2005,97
Rio,Outubro,2006,97
Rio,Outubro,2007,97
Rio,Outubro,2008,97
Rio,Outubro,2009,98
Rio,Outubro,2010,98
Rio,Outubro,2011,98
Rio,Outubro,2012,98
Rio,Outubro,2013,98
Rio,Outubro,2014,98
Rio,Outubro,2015,98
Rio,Outubro,2016,98
Rio,Outubro,2017,98
Rio,Novembro,1998,98
Rio,Novembro,1999,98
Rio,Novembro,2000,98
Rio,Novembro,2001,98
Rio,Novembro,2002,99
Rio,Novembro,2003,99
Rio,Novembro,2004,99
Rio,Novembro,2005,99
Rio,Novembro,2006,99
Rio,Novembro,2007,99
Rio,Novembro,2009,99
Rio,Novembro,2010,99
Rio,Novembro,2011,99
Rio,Novembro,2012,99
Rio,Novembro,2013,99
Rio,Novembro,2014,99
Rio,Novembro,2015,100
Rio,Novembro,2016,100
Rio,Novembro,2017,100
Rio,Dezembro,1998,100
Rio,Dezembro,2001,100
Rio,Dezembro,2002,100
Rio,Dezembro,2003,100
Rio,Dezembro,2004,100
Rio,Dezembro,2005,100
Rio,Dezembro,2008,100
Rio,Dezembro,2009,100
Rio,Dezembro,2010,100
Rio,Dezembro,2011,101
Rio,Dezembro,2012,101
Rio,Dezembro,2013,101
Rio,Dezembro,2014,101
Rio,Dezembro,2015,101
Rio,Dezembro,2016,101
Rio,Janeiro,1999,101
Rio,Janeiro,2000,101
Rio,Janeiro,2001,101
Rio,Janeiro,2002,101
Rio,Janeiro,2003,101
Rio,Janeiro,2004,101
Rio,Janeiro,2005,102
Rio,Janeiro,2006,102
Rio,Janeiro,2007,102
Rio,Janeiro,2008,102
Rio,Janeiro,2009,102
Rio,Janeiro,2010,102
Rio,Janeiro,2011,103
Rio,Janeiro,2012,103
Rio,Janeiro,2013,103
Rio,Janeiro,2014,103
Rio,Janeiro,2015,103
Rio,Janeiro,2016,103
Rio,Janeiro,2017,103
Rio,Fevereiro,1999,103
Rio,Fevereiro,2000,103
Rio,Fevereiro,2002,103
Rio,Fevereiro,2003,103
Rio,Fevereiro,2004,104
Rio,Fevereiro,2005,104
Rio,Fevereiro,2006,104
Rio,Fevereiro,2007,104
Rio,Fevereiro,2008,104
Rio,Fevereiro,2009,104
Rio,Fevereiro,2010,104
Rio,Fevereiro,2011,104
Rio,Fevereiro,2012,105
Rio,Fevereiro,2013,105
Rio,Fevereiro,2014,105
Rio,Fevereiro,2015,105
Rio,Fevereiro,2016,105
Rio,Fevereiro,2017,105
Rio,Março,1999,105
Rio,Março,2000,105
Rio,Março,2002,105
Rio,Março,2003,105
Rio,Março,2004,106
Rio,Março,2005,106
Rio,Março,2006,106
Rio,Março,2007,106
Rio,Março,2008,106
Rio,Março,2009,106
Rio,Março,2010,106
Rio,Março,2011,106
Rio,Março,2012,107
Rio,Março,2013,107
Rio,Março,2014,107
Rio,Março,2015,107
Rio,Março,2016,107
Rio,Março,2017,107
Rio,Abril,1999,107
Rio,Abril,2000,108
Rio,Abril,2001,108
Rio,Abril,2003,108
Rio,Abril,2004,108
Rio,Abril,2005,108
Rio,Abril,2006,108
Rio,Abril,2007,108
Rio,Abril,2009,108
Rio,Abril,2010,108
Rio,Abril,2012,108
Rio,Abril,2013,108
Rio,Abril,2014,108
Rio,Abril,2015,108
Rio,Abril,2017,108
Rio,Maio,1999,108
Rio,Maio,2000,108
Rio,Maio,2001,109
Rio,Maio,2002,109
Rio,Maio,2004,109
Rio,Maio,2005,109
Rio,Maio,2007,109
Rio,Maio,2010,109
Rio,Maio,2012,109
Rio,Maio,2013,109
Rio,Maio,2014,109
Rio,Maio,2015,109
Rio,Maio,2016,109
Rio,Maio,2017,110
Rio,Junho,1998,110
Rio,Junho,1999,110
Rio,Junho,2000,110
Rio,Junho,2001,110
Rio,Junho,2002,110
Rio,Junho,2003,110
Rio,Junho,2004,110
Rio,Junho,2010,110
Rio,Junho,2011,110
Rio,Junho,2012,110
Rio,Junho,2013,110
Rio,Junho,2014,111
Rio,Junho,2015,111
Rio,Junho,2016,111
Rio,Junho,2017,111
Rio,Julho,1998,111
Rio,Julho,1999,111
Rio,Julho,2000,111
Rio,Julho,2001,111
Rio,Julho,2002,111
Rio,Julho,2003,111
Rio,Julho,2004,112
Rio,Julho,2005,112
Rio,Julho,2007,112
Rio,Julho,2010,112
Rio,Julho,2012,112
Rio,Julho,2014,112
Rio,Julho,2015,112
Rio,Julho,2016,112
Rio,Julho,2017,112
Rio,Agosto,1998,112
Rio,Agosto,1999,112
Rio,Agosto,2000,112
Rio,Agosto,2001,113
Rio,Agosto,2002,113
Rio,Agosto,2003,113
Rio,Agosto,2004,113
Rio,Agosto,2005,113
Rio,Agosto,2006,113
Rio,Agosto,2007,113
Rio,Agosto,2008,113
Rio,Agosto,2009,113
Rio,Agosto,2010,114
Rio,Agosto,2011,114
Rio,Agosto,2012,114
Rio,Agosto,2013,114
Rio,Agosto,2014,114
Rio,Agosto,2015,114
Rio,Agosto,2016,115
Rio,Agosto,2017,115
Rio,Setembro,1998,115
Rio,Setembro,1999,115
Rio,Setembro,2000,115
Rio,Setembro,2001,115
Rio,Setembro,2002,115
Rio,Setembro,2003,115
Rio,Setembro,2004,115
Rio,Setembro,2005,115
Rio,Setembro,2006,115
Rio,Setembro,2007,116
Rio,Setembro,2008,116
Rio,Setembro,2009,116
Rio,Setembro,2010,116
Rio,Setembro,2011,116
Rio,Setembro,2012,116
Rio,Setembro,2013,116
Rio,Setembro,2014,116
Rio,Setembro,2015,116
Rio,Setembro,2016,116
Rio,Setembro,2017,116
Rio,Outubro,1998,117
Rio,Outubro,1999,117
Rio,Outubro,2000,117
Rio,Outubro,2001,117
Rio,Outubro,2002,117
Rio,Outubro,2003,117
Rio,Outubro,2004,117
Rio,Outubro,2005,117
Rio,Outubro,2006,117
Rio,Outubro,2007,117
Rio,Outubro,2008,117
Rio,Outubro,2009,117
Rio,Outubro,2010,118
Rio,Outubro,2011,118
Rio,Outubro,2012,118
Rio,Outubro,2013,118
Rio,Outubro,2014,118
Rio,Outubro,2015,118
Rio,Outubro,2016,119
Rio,Outubro,2017,119
Rio,Novembro,1998,119
Rio,Novembro,1999,119
Rio,Novembro,2000,119
Rio,Novembro,2001,119
Rio,Novembro,2002,119
Rio,Novembro,2003,119
Rio,Novembro,2004,120
Rio,Novembro,2005,120
Rio,Novembro,2006,120
Rio,Novembro,2007,120
Rio,Novembro,2008,120
Rio,Novembro,2009,120
Rio,Novembro,2010,120
Rio,Novembro,2011,120
Rio,Novembro,2012,120
Rio,Novembro,2013,121
Rio,Novembro,2014,121
Rio,Novembro,2015,121
Rio,Novembro,2016,121
Rio,Novembro,2017,121
Rio,Dezembro,1998,121
Rio,Dezembro,1999,121
Rio,Dezembro,2000,121
Rio,Dezembro,2001,121
Rio,Dezembro,2002,122
Rio,Dezembro,2003,122
Rio,Dezembro,2004,122
Rio,Dezembro,2005,122
Rio,Dezembro,2006,122
Rio,Dezembro,2007,123
Rio,Dezembro,2008,123
Rio,Dezembro,2009,123
Rio,Dezembro,2010,123
Rio,Dezembro,2011,123
Rio,Dezembro,2012,123
Rio,Dezembro,2013,123
Rio,Dezembro,2014,123
Rio,Dezembro,2015,123
Rio,Dezembro,2016,123
Rio,Janeiro,1999,123
Rio,Janeiro,2000,124
Rio,Janeiro,2001,124
Rio,Janeiro,2002,124
Rio,Janeiro,2003,124
Rio,Janeiro,2004,124
Rio,Janeiro,2005,124
Rio,Janeiro,2006,125
Rio,Janeiro,2007,125
Rio,Janeiro,2008,125
Rio,Janeiro,2009,125
Rio,Janeiro,2010,125
Rio,Janeiro,2011,125
Rio,Janeiro,2012,125
Rio,Janeiro,2013,125
Rio,Janeiro,2014,125
Rio,Janeiro,2015,126
Rio,Janeiro,2016,126
Rio,Janeiro,2017,126
Rio,Fevereiro,1999,126
Rio,Fevereiro,2000,126
Rio,Fevereiro,2001,126
Rio,Fevereiro,2002,126
Rio,Fevereiro,2003,126
Rio,Fevereiro,2004,126
Rio,Fevereiro,2005,126
Rio,Fevereiro,2006,127
Rio,Fevereiro,2007,127
Rio,Fevereiro,2008,127
Rio,Fevereiro,2009,127
Rio,Fevereiro,2010,127
Rio,Fevereiro,2011,127
Rio,Fevereiro,2012,127
Rio,Fevereiro,2013,128
Rio,Fevereiro,2014,128
Rio,Fevereiro,2015,128
Rio,Fevereiro,2016,128
Rio,Fevereiro,2017,128
Rio,Março,1999,128
Rio,Março,2000,129
Rio,Março,2001,129
Rio,Março,2002,129
Rio,Março,2003,129
Rio,Março,2004,129
Rio,Março,2005,129
Rio,Março,2006,129
Rio,Março,2007,129
Rio,Março,2008,129
